parents,has_nurs,form,children,housing,finance,social,health,Class
pretentious,less_proper,incomplete,D,convenient,convenient,problematic,priority,priority
pretentious,less_proper,incomplete,D,convenient,convenient,problematic,not_recom,not_recom
pretentious,less_proper,incomplete,D,convenient,inconv,nonprob,recommended,priority
pretentious,less_proper,incomplete,D,convenient,inconv,nonprob,priority,priority
pretentious,less_proper,incomplete,D,convenient,inconv,nonprob,not_recom,not_recom
pretentious,less_proper,incomplete,D,convenient,inconv,slightly_prob,recommended,priority
pretentious,less_proper,incomplete,D,convenient,inconv,slightly_prob,priority,priority
pretentious,less_proper,incomplete,D,convenient,inconv,slightly_prob,not_recom,not_recom
pretentious,less_proper,incomplete,D,convenient,inconv,problematic,recommended,priority
pretentious,less_proper,incomplete,D,convenient,inconv,problematic,priority,priority
pretentious,less_proper,incomplete,D,convenient,inconv,problematic,not_recom,not_recom
pretentious,less_proper,incomplete,D,less_conv,convenient,nonprob,recommended,priority
pretentious,less_proper,incomplete,D,less_conv,convenient,nonprob,priority,priority
pretentious,less_proper,incomplete,D,less_conv,convenient,nonprob,not_recom,not_recom
pretentious,less_proper,incomplete,D,less_conv,convenient,slightly_prob,recommended,priority
pretentious,less_proper,incomplete,D,less_conv,convenient,slightly_prob,priority,priority
pretentious,less_proper,incomplete,D,less_conv,convenient,slightly_prob,not_recom,not_recom
pretentious,less_proper,incomplete,D,less_conv,convenient,problematic,recommended,priority
pretentious,less_proper,incomplete,D,less_conv,convenient,problematic,priority,priority
pretentious,less_proper,incomplete,D,less_conv,convenient,problematic,not_recom,not_recom
pretentious,less_proper,incomplete,D,less_conv,inconv,nonprob,recommended,priority
pretentious,less_proper,incomplete,D,less_conv,inconv,nonprob,priority,priority
pretentious,less_proper,incomplete,D,less_conv,inconv,nonprob,not_recom,not_recom
pretentious,less_proper,incomplete,D,less_conv,inconv,slightly_prob,recommended,priority
pretentious,less_proper,incomplete,D,less_conv,inconv,slightly_prob,priority,priority
pretentious,less_proper,incomplete,D,less_conv,inconv,slightly_prob,not_recom,not_recom
pretentious,less_proper,incomplete,D,less_conv,inconv,problematic,recommended,priority
pretentious,less_proper,incomplete,D,less_conv,inconv,problematic,priority,priority
pretentious,less_proper,incomplete,D,less_conv,inconv,problematic,not_recom,not_recom
pretentious,less_proper,incomplete,D,critical,convenient,nonprob,recommended,priority
pretentious,less_proper,incomplete,D,critical,convenient,nonprob,priority,priority
pretentious,less_proper,incomplete,D,critical,convenient,nonprob,not_recom,not_recom
pretentious,less_proper,incomplete,D,critical,convenient,slightly_prob,recommended,priority
pretentious,less_proper,incomplete,D,critical,convenient,slightly_prob,priority,priority
pretentious,less_proper,incomplete,D,critical,convenient,slightly_prob,not_recom,not_recom
pretentious,less_proper,incomplete,D,critical,convenient,problematic,recommended,priority
pretentious,less_proper,incomplete,D,critical,convenient,problematic,priority,priority
pretentious,less_proper,incomplete,D,critical,convenient,problematic,not_recom,not_recom
pretentious,less_proper,incomplete,D,critical,inconv,nonprob,recommended,priority
pretentious,less_proper,incomplete,D,critical,inconv,nonprob,priority,priority
pretentious,less_proper,incomplete,D,critical,inconv,nonprob,not_recom,not_recom
pretentious,less_proper,incomplete,D,critical,inconv,slightly_prob,recommended,priority
pretentious,less_proper,incomplete,D,critical,inconv,slightly_prob,priority,priority
pretentious,less_proper,incomplete,D,critical,inconv,slightly_prob,not_recom,not_recom
pretentious,less_proper,incomplete,D,critical,inconv,problematic,recommended,priority
pretentious,less_proper,incomplete,D,critical,inconv,problematic,priority,priority
pretentious,less_proper,incomplete,D,critical,inconv,problematic,not_recom,not_recom
pretentious,less_proper,foster,A,convenient,convenient,nonprob,recommended,very_recom
pretentious,less_proper,foster,A,convenient,convenient,nonprob,priority,priority
pretentious,less_proper,foster,A,convenient,convenient,nonprob,not_recom,not_recom
pretentious,less_proper,foster,A,convenient,convenient,slightly_prob,recommended,very_recom
pretentious,less_proper,foster,A,convenient,convenient,slightly_prob,priority,priority
pretentious,less_proper,foster,A,convenient,convenient,slightly_prob,not_recom,not_recom
pretentious,less_proper,foster,A,convenient,convenient,problematic,recommended,priority
pretentious,less_proper,foster,A,convenient,convenient,problematic,priority,priority
pretentious,less_proper,foster,A,convenient,convenient,problematic,not_recom,not_recom
pretentious,less_proper,foster,A,convenient,inconv,nonprob,recommended,priority
pretentious,less_proper,foster,A,convenient,inconv,nonprob,priority,priority
pretentious,less_proper,foster,A,convenient,inconv,nonprob,not_recom,not_recom
pretentious,less_proper,foster,A,convenient,inconv,slightly_prob,recommended,priority
pretentious,less_proper,foster,A,convenient,inconv,slightly_prob,priority,priority
pretentious,less_proper,foster,A,convenient,inconv,slightly_prob,not_recom,not_recom
pretentious,less_proper,foster,A,convenient,inconv,problematic,recommended,priority
pretentious,less_proper,foster,A,convenient,inconv,problematic,priority,priority
pretentious,less_proper,foster,A,convenient,inconv,problematic,not_recom,not_recom
pretentious,less_proper,foster,A,less_conv,convenient,nonprob,recommended,priority
pretentious,less_proper,foster,A,less_conv,convenient,nonprob,priority,priority
pretentious,less_proper,foster,A,less_conv,convenient,nonprob,not_recom,not_recom
pretentious,less_proper,foster,A,less_conv,convenient,slightly_prob,recommended,priority
pretentious,less_proper,foster,A,less_conv,convenient,slightly_prob,priority,priority
pretentious,less_proper,foster,A,less_conv,convenient,slightly_prob,not_recom,not_recom
pretentious,less_proper,foster,A,less_conv,convenient,problematic,recommended,priority
pretentious,less_proper,foster,A,less_conv,convenient,problematic,priority,priority
pretentious,less_proper,foster,A,less_conv,convenient,problematic,not_recom,not_recom
pretentious,less_proper,foster,A,less_conv,inconv,nonprob,recommended,priority
pretentious,less_proper,foster,A,less_conv,inconv,nonprob,priority,priority
pretentious,less_proper,foster,A,less_conv,inconv,nonprob,not_recom,not_recom
pretentious,less_proper,foster,A,less_conv,inconv,slightly_prob,recommended,priority
pretentious,less_proper,foster,A,less_conv,inconv,slightly_prob,priority,priority
pretentious,less_proper,foster,A,less_conv,inconv,slightly_prob,not_recom,not_recom
pretentious,less_proper,foster,A,less_conv,inconv,problematic,recommended,priority
pretentious,less_proper,foster,A,less_conv,inconv,problematic,priority,priority
pretentious,less_proper,foster,A,less_conv,inconv,problematic,not_recom,not_recom
pretentious,less_proper,foster,A,critical,convenient,nonprob,recommended,priority
pretentious,less_proper,foster,A,critical,convenient,nonprob,priority,priority
pretentious,less_proper,foster,A,critical,convenient,nonprob,not_recom,not_recom
pretentious,less_proper,foster,A,critical,convenient,slightly_prob,recommended,priority
pretentious,less_proper,foster,A,critical,convenient,slightly_prob,priority,priority
pretentious,less_proper,foster,A,critical,convenient,slightly_prob,not_recom,not_recom
pretentious,less_proper,foster,A,critical,convenient,problematic,recommended,priority
pretentious,less_proper,foster,A,critical,convenient,problematic,priority,priority
pretentious,less_proper,foster,A,critical,convenient,problematic,not_recom,not_recom
pretentious,less_proper,foster,A,critical,inconv,nonprob,recommended,priority
pretentious,less_proper,foster,A,critical,inconv,nonprob,priority,priority
pretentious,less_proper,foster,A,critical,inconv,nonprob,not_recom,not_recom
pretentious,less_proper,foster,A,critical,inconv,slightly_prob,recommended,priority
pretentious,less_proper,foster,A,critical,inconv,slightly_prob,priority,priority
pretentious,less_proper,foster,A,critical,inconv,slightly_prob,not_recom,not_recom
pretentious,less_proper,foster,A,critical,inconv,problematic,recommended,priority
pretentious,less_proper,foster,A,critical,inconv,problematic,priority,priority
pretentious,less_proper,foster,A,critical,inconv,problematic,not_recom,not_recom
pretentious,less_proper,foster,B,convenient,convenient,nonprob,recommended,very_recom
pretentious,less_proper,foster,B,convenient,convenient,nonprob,priority,priority
pretentious,less_proper,foster,B,convenient,convenient,nonprob,not_recom,not_recom
pretentious,less_proper,foster,B,convenient,convenient,slightly_prob,recommended,very_recom
pretentious,less_proper,foster,B,convenient,convenient,slightly_prob,priority,priority
pretentious,less_proper,foster,B,convenient,convenient,slightly_prob,not_recom,not_recom
pretentious,less_proper,foster,B,convenient,convenient,problematic,recommended,priority
pretentious,less_proper,foster,B,convenient,convenient,problematic,priority,priority
pretentious,less_proper,foster,B,convenient,convenient,problematic,not_recom,not_recom
pretentious,less_proper,foster,B,convenient,inconv,nonprob,recommended,priority
pretentious,less_proper,foster,B,convenient,inconv,nonprob,priority,priority
pretentious,less_proper,foster,B,convenient,inconv,nonprob,not_recom,not_recom
pretentious,less_proper,foster,B,convenient,inconv,slightly_prob,recommended,priority
pretentious,less_proper,foster,B,convenient,inconv,slightly_prob,priority,priority
pretentious,less_proper,foster,B,convenient,inconv,slightly_prob,not_recom,not_recom
pretentious,less_proper,foster,B,convenient,inconv,problematic,recommended,priority
pretentious,less_proper,foster,B,convenient,inconv,problematic,priority,priority
pretentious,less_proper,foster,B,convenient,inconv,problematic,not_recom,not_recom
pretentious,less_proper,foster,B,less_conv,convenient,nonprob,recommended,priority
pretentious,less_proper,foster,B,less_conv,convenient,nonprob,priority,priority
pretentious,less_proper,foster,B,less_conv,convenient,nonprob,not_recom,not_recom
pretentious,less_proper,foster,B,less_conv,convenient,slightly_prob,recommended,priority
pretentious,less_proper,foster,B,less_conv,convenient,slightly_prob,priority,priority
pretentious,less_proper,foster,B,less_conv,convenient,slightly_prob,not_recom,not_recom
pretentious,less_proper,foster,B,less_conv,convenient,problematic,recommended,priority
pretentious,less_proper,foster,B,less_conv,convenient,problematic,priority,priority
pretentious,less_proper,foster,B,less_conv,convenient,problematic,not_recom,not_recom
pretentious,less_proper,foster,B,less_conv,inconv,nonprob,recommended,priority
pretentious,less_proper,foster,B,less_conv,inconv,nonprob,priority,priority
pretentious,less_proper,foster,B,less_conv,inconv,nonprob,not_recom,not_recom
pretentious,less_proper,foster,B,less_conv,inconv,slightly_prob,recommended,priority
pretentious,less_proper,foster,B,less_conv,inconv,slightly_prob,priority,priority
pretentious,less_proper,foster,B,less_conv,inconv,slightly_prob,not_recom,not_recom
pretentious,less_proper,foster,B,less_conv,inconv,problematic,recommended,priority
pretentious,less_proper,foster,B,less_conv,inconv,problematic,priority,priority
pretentious,less_proper,foster,B,less_conv,inconv,problematic,not_recom,not_recom
pretentious,less_proper,foster,B,critical,convenient,nonprob,recommended,priority
pretentious,less_proper,foster,B,critical,convenient,nonprob,priority,priority
pretentious,less_proper,foster,B,critical,convenient,nonprob,not_recom,not_recom
pretentious,less_proper,foster,B,critical,convenient,slightly_prob,recommended,priority
pretentious,less_proper,foster,B,critical,convenient,slightly_prob,priority,priority
